2013-06-08 00:36:25,269:: [u'0', u'43', 'acronym', u'405']
2013-06-08 00:36:25,352:: [u'0', u'38', 'acta', u'265']
2013-06-08 00:36:25,395:: [u'0', u'50', 'actions', u'1932']
2013-06-08 00:36:25,479:: [u'0', u'48', 'acquiring', u'313']
2013-06-08 00:36:25,521:: [u'0', u'35', 'acquisitions', u'200']
2013-06-08 00:36:25,522:: [u'0', u'275', 'acronyms', u'87']
2013-06-08 00:36:25,528:: [u'0', u'48', 'action', u'5571']
2013-06-08 00:36:25,608:: [u'0', u'38', 'acr', u'12']
2013-06-08 00:36:25,610:: [u'0', u'287', 'acted', u'974']
2013-06-08 00:36:25,699:: [u'0', u'211', 'acs', u'51']
2013-06-08 00:36:25,714:: [u'0', u'289', 'acquisition', u'640']
2013-06-08 00:36:25,773:: [u'0', u'287', 'actin', u'60']
2013-06-08 00:36:25,782:: [u'0', u'19', 'acting', u'2764']
2013-06-08 00:36:25,787:: [u'0', u'53', 'actes', u'16']
2013-06-08 00:36:25,884:: [u'0', u'92', 'act', u'5472']
2013-06-08 00:36:25,952:: [u'0', u'290', 'actel', u'5']
2013-06-08 00:36:26,154:: [1.8784120082855225, 20]
2013-06-08 00:36:28,828:: [u'0', u'108', 'actl', u'1']
2013-06-08 00:36:33,037:: [u'0', u'47', 'actual', u'2285']
2013-06-08 00:36:33,158:: [u'0', u'123', 'actuality', u'87']
2013-06-08 00:36:34,114:: [u'0', u'49', 'activations', u'3']
2013-06-08 00:36:34,351:: [u'0', u'82', 'actively', u'745']
2013-06-08 00:36:34,713:: [u'0', u'74', 'active', u'6703']
2013-06-08 00:36:34,717:: [u'0', u'22', 'activities', u'3572']
2013-06-08 00:36:34,839:: [u'0', u'83', 'actuarial', u'38']
2013-06-08 00:36:35,920:: [u'0', u'57', 'activation', u'300']
2013-06-08 00:36:36,641:: [u'0', u'205', 'actors', u'3296']
2013-06-08 00:36:36,754:: [u'0', u'195', 'acts', u'2994']
2013-06-08 00:36:37,119:: [u'0', u'72', 'activated', u'512']
2013-06-08 00:36:37,121:: [u'0', u'121', 'activates', u'103']
2013-06-08 00:36:37,122:: [u'0', u'178', 'actives', u'5']
2013-06-08 00:36:37,353:: [u'0', u'45', 'activate', u'178']
2013-06-08 00:36:37,959:: [u'0', u'253', 'activator', u'58']
2013-06-08 00:36:38,199:: [u'0', u'48', 'actor', u'4366']
2013-06-08 00:36:38,319:: [u'0', u'83', 'activity', u'2632']
2013-06-08 00:36:38,557:: [u'0', u'304', 'activating', u'150']
2013-06-08 00:36:38,821:: [u'0', u'121', 'activex', u'25']
2013-06-08 00:36:39,052:: [12.897148847579956, 20]
2013-06-08 00:36:39,722:: [u'0', u'100', 'adaptatif', u'0']
2013-06-08 00:36:39,729:: [u'0', u'75', 'adaptatifs', u'0']
2013-06-08 00:36:39,741:: [u'0', u'125', 'acyclicity', u'0']
2013-06-08 00:36:40,150:: [u'0', u'313', 'adaboost', u'2']
2013-06-08 00:36:40,123:: [u'0', u'64', 'adapt', u'260']
2013-06-08 00:36:40,296:: [u'0', u'103', 'adam', u'2849']
2013-06-08 00:36:40,314:: [u'0', u'38', 'adams', u'1945']
2013-06-08 00:36:40,384:: [u'0', u'70', 'ad', u'2058']
2013-06-08 00:36:40,550:: [u'0', u'69', 'adaptability', u'26']
2013-06-08 00:36:40,566:: [u'0', u'42', 'acuity', u'20']
2013-06-08 00:36:40,592:: [u'0', u'63', 'actuator', u'16']
2013-06-08 00:36:40,610:: [u'0', u'49', 'actuators', u'16']
2013-06-08 00:36:40,615:: [u'0', u'296', 'acyclic', u'7']
2013-06-08 00:36:40,650:: [u'0', u'310', 'actuated', u'26']
2013-06-08 00:36:40,635:: [u'0', u'90', 'acute', u'433']
2013-06-08 00:36:40,708:: [u'0', u'134', 'adaptable', u'41']
2013-06-08 00:36:40,714:: [u'0', u'100', 'adage', u'18']
2013-06-08 00:36:40,817:: [u'0', u'83', 'ada', u'244']
2013-06-08 00:36:40,844:: [u'0', u'120', 'actuation', u'10']
2013-06-08 00:36:40,884:: [u'0', u'287', 'aczel', u'3']
2013-06-08 00:36:41,138:: [2.0847690105438232, 20]
2013-06-08 00:36:41,824:: [u'0', u'28', 'adaptiveness', u'0']
2013-06-08 00:36:41,864:: [u'0', u'17', 'adbms', u'0']
2013-06-08 00:36:42,172:: [u'0', u'19', 'adaptivity', u'2']
2013-06-08 00:36:42,334:: [u'0', u'34', 'adaptative', u'2']
2013-06-08 00:36:42,448:: [u'0', u'45', 'add', u'1825']
2013-06-08 00:36:42,491:: [u'0', u'32', 'adapted', u'1293']
2013-06-08 00:36:42,544:: [u'0', u'30', 'adaptive', u'168']
2013-06-08 00:36:42,511:: [u'0', u'43', 'adapting', u'150']
2013-06-08 00:36:42,582:: [u'0', u'136', 'adaption', u'52']
2013-06-08 00:36:42,617:: [u'0', u'85', 'adaptations', u'452']
2013-06-08 00:36:42,626:: [u'0', u'41', 'adapts', u'32']
2013-06-08 00:36:42,646:: [u'0', u'63', 'adaptor', u'64']
2013-06-08 00:36:42,648:: [u'0', u'119', 'adapters', u'30']
2013-06-08 00:36:42,663:: [u'0', u'29', 'adaptation', u'1012']
2013-06-08 00:36:42,665:: [u'0', u'106', 'adc', u'57']
